source_id,source_type,raw_text,source_url,date,company_seed
68,USPTO,"Patent 10562950. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15893451. Application year: 2018. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 1. Inventors: Gunasekaran Kannan.",https://patents.google.com/patent/US10562950,2020,Amgen
69,USPTO,"Patent 10562964. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15043925. Application year: 2016. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 1. Inventors: Christopher J. Paszty.",https://patents.google.com/patent/US10562964,2020,Amgen
70,USPTO,"Patent 10562996. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 15547161. Application year: 2016. Location: Tokyo, nan, JP. CPC sections: C B. IPC sections: B C. WIPO field: Surface technology, coating. WIPO sector: Chemistry. Team size: 2. Inventors: Fumiaki KAKEYA; Takahiro Matsumoto.",https://patents.google.com/patent/US10562996,2020,MITSUBISHI GAS CHEMICAL CO INC
71,USPTO,"Patent 10563029. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 15738854. Application year: 2016. Location: Tokyo, nan, JP. CPC sections: C B H. IPC sections: B C H. WIPO field: Surface technology, coating. WIPO sector: Chemistry. Team size: 5. Inventors: Yoichi Takano; Katsuya Tomizawa; Takashi Kubo; Tomo Chiba; Eisuke Shiga.",https://patents.google.com/patent/US10563029,2020,MITSUBISHI GAS CHEMICAL CO INC
72,USPTO,"Patent 10563090. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 16397255. Application year: 2019. Location: Basel, nan, CH. CPC sections: B C G. IPC sections: B C G. WIPO field: Basic materials chemistry. WIPO sector: Chemistry. Team size: 9. Inventors: Yongxing Qiu; Newton T. Samuel; John Dallas Pruitt; Chandana Kolluru; Arturo Norberto Medina; Lynn Cook Winterton; Daqing Wu; Xinming Qian; Jared Nelson.",https://patents.google.com/patent/US10563090,2020,Novartis
73,USPTO,"Patent 10564325. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 15523782. Application year: 2015. Location: Tokyo, nan, JP. CPC sections: G B C. IPC sections: B C G. WIPO field: Other special machines. WIPO sector: Mechanical engineering. Team size: 2. Inventors: Ryuji Yoshida; Toshihiko Takano.",https://patents.google.com/patent/US10564325,2020,MITSUBISHI GAS CHEMICAL CO INC
74,USPTO,"Patent 10568501. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 16030104. Application year: 2018. Location: Basel, nan, CH. CPC sections: A G. IPC sections: A G. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 4. Inventors: Daniel E. Boss; Michael Mrochen; Andrew Nolan; Pav Zakharov.",https://patents.google.com/patent/US10568501,2020,Novartis
75,USPTO,"Patent 10568734. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15059581. Application year: 2016. Location: Basel, nan, CH. CPC sections: A G. IPC sections: A G. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 1. Inventors: Richard J. Mackool.",https://patents.google.com/patent/US10568734,2020,Novartis
76,USPTO,"Patent 10568947. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 14805075. Application year: 2015. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 15. Inventors: Jennifer Brogdon; Hilmar Erhard Ebersbach; Saar Gill; David Glass; Julia Jascur; Saad Kenderian; Joan Mannick; Michael C. Milone; Leon Murphy; Celeste Richardson.",https://patents.google.com/patent/US10568947,2020,Novartis
77,USPTO,"Patent 10569014. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15552828. Application year: 2016. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 9. Inventors: Ian B. Hanson; Lawton Laurence; Antonio Ubach; Rajan Ramaswamy; Daniel Shawn Codd; Scott Wayne Beaver; Kevin Bokelman; Danielle Feldman; Matthew J. Clemente.",https://patents.google.com/patent/US10569014,2020,Amgen
78,USPTO,"Patent 10570096. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15778783. Application year: 2016. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 1. Inventors: Gebhard Thoma.",https://patents.google.com/patent/US10570096,2020,Novartis
79,USPTO,"Patent 10570121. Assignee: PFIZER INC.. Grant year: 2020. Application number: 16156304. Application year: 2018. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 7. Inventors: Michael Raymond Collins; Robert Steven Kania; Robert Arnold Kumpf; Pei-Pei Kung; Daniel Tyler Richter; Scott Channing Sutton; Martin James Wythes.",https://patents.google.com/patent/US10570121,2020,Pfizer
80,USPTO,"Patent 10570189. Assignee: PFIZER INC.. Grant year: 2020. Application number: 14638760. Application year: 2015. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: James R. Apgar; Debra Pittman; Mark Stahl; Laura Lin; Justin Cohen.",https://patents.google.com/patent/US10570189,2020,Pfizer
81,USPTO,"Patent 10570190. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 16175002. Application year: 2018. Location: Basel, nan, CH. CPC sections: C A G. IPC sections: A C G. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Kathrin Tissot; Stefan Ewert; Adrian Auf Der Maur; Alcide Barberis; Dominik Escher.",https://patents.google.com/patent/US10570190,2020,Novartis
82,USPTO,"Patent 10570198. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15047541. Application year: 2016. Location: Basel, nan, CH. CPC sections: C A. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Leonardo Borras; David Urech.",https://patents.google.com/patent/US10570198,2020,Novartis
83,USPTO,"Patent 10570202. Assignee: PFIZER INC.. Grant year: 2020. Application number: 15115730. Application year: 2015. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Jean-Francois A. Martini; Jamal Christo Tarazi; Rodolfo Fleury Perini; David J. Mauro.",https://patents.google.com/patent/US10570202,2020,Pfizer
84,USPTO,"Patent 10570204. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15024396. Application year: 2014. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Bryon Duane Johnson; Robert Millman.",https://patents.google.com/patent/US10570204,2020,Novartis
85,USPTO,"Patent 10570205. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15280662. Application year: 2016. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Shaw-Fen Sylvia Hu; Ian Foltz; Chadwick Terence King; Yang Li; Taruna Arora.",https://patents.google.com/patent/US10570205,2020,Amgen
86,USPTO,"Patent 10570211. Assignee: GILEAD SCIENCES, INC.. Grant year: 2020. Application number: 13821832. Application year: 2012. Location: Foster City, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 9. Inventors: Ilia Alexandre Tikhomirov; Maria L. Jaramillo; Maureen D. O'Connor-McCourt; Traian Sulea; Renald Gilbert; Bruno Gaillet; Jason Baardsnes; Myriam Banville; Suzanne Grothe.",https://patents.google.com/patent/US10570211,2020,Gilead Sciences
87,USPTO,"Patent 10576076. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15575703. Application year: 2016. Location: Basel, nan, CH. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: David Glass; Joan Mannick; Leon Murphy.",https://patents.google.com/patent/US10576076,2020,Novartis
88,USPTO,"Patent 10577323. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 15557747. Application year: 2016. Location: Tokyo, nan, JP. CPC sections: C G. IPC sections: C G. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 4. Inventors: Kana OKADA; Junya HORIUCHI; Takashi MAKINOSHIMA; Masatoshi Echigo.",https://patents.google.com/patent/US10577323,2020,MITSUBISHI GAS CHEMICAL CO INC
89,USPTO,"Patent 10577352. Assignee: GILEAD SCIENCES, INC.. Grant year: 2020. Application number: 16045518. Application year: 2018. Location: Foster City, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Gayatri Balan; Chienhung Chou; Musong Kim; Thorsten A. Kirschberg; John O. Link; Gary Phillips; Roland D. Saito; Neil H. Squires; James G. Taylor; William J. Watkins.",https://patents.google.com/patent/US10577352,2020,Gilead Sciences
90,USPTO,"Patent 10577392. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15476691. Application year: 2017. Location: Thousand Oaks, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 2. Inventors: Joseph Edward Shultz; Roger Hart.",https://patents.google.com/patent/US10577392,2020,Amgen
91,USPTO,"Patent 10577411. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15686454. Application year: 2017. Location: Basel, nan, CH. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: John Trauger; Andrei I. Voznesensky.",https://patents.google.com/patent/US10577411,2020,Novartis
92,USPTO,"Patent 10577417. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15511973. Application year: 2015. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 9. Inventors: Gregory Beatty; Boris Engels; Neeraja Idamakanti; Carl H. June; Andreas Loew; Michael C. Milone; Huijuan Song; Enxiu Wang; Qilong Wu.",https://patents.google.com/patent/US10577417,2020,Novartis
93,USPTO,"Patent 10583092. Assignee: PFIZER INC.. Grant year: 2020. Application number: 16124605. Application year: 2018. Location: New York, NY, US. CPC sections: A B. IPC sections: A B. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 8. Inventors: Maria Figueiredo; Erick Peeke; David Dewitt; Christina Van Geen Hoven; Greg Troiano; James Wright; Yong Song; Hong Wang.",https://patents.google.com/patent/US10583092,2020,Pfizer
94,USPTO,"Patent 10583187. Assignee: PFIZER INC.. Grant year: 2020. Application number: 15946664. Application year: 2018. Location: New York, NY, US. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Jianxin Gu; Jin-Hwan Kim; Avvari Krishna Prasad; Yu-ying Yang.",https://patents.google.com/patent/US10583187,2020,Pfizer
95,USPTO,"Patent 10583190. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 15630577. Application year: 2017. Location: Basel, nan, CH. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Achim Guettner; Matthias Machacek; Charis Papavassilis; Oliver SANDER.",https://patents.google.com/patent/US10583190,2020,Novartis
96,USPTO,"Patent 10583245. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15544488. Application year: 2016. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 2. Inventors: Adam B. McCullough; Lawrence S. Ring.",https://patents.google.com/patent/US10583245,2020,Amgen
97,USPTO,"Patent 10583397. Assignee: AMGEN INC.. Grant year: 2020. Application number: 15302762. Application year: 2015. Location: Thousand Oaks, CA, US. CPC sections: B C. IPC sections: B C. WIPO field: Chemical engineering. WIPO sector: Chemistry. Team size: 7. Inventors: Eva Gefroh; Randolph W. Schweickart; Krista Petty; Gregory R. Frank; Christine Salstrom Terpsma; Arthur C. Hewig, III; Joseph Edward Shultz.",https://patents.google.com/patent/US10583397,2020,Amgen
98,USPTO,"Patent 10583440. Assignee: 10X GENOMICS, INC.. Grant year: 2020. Application number: 16443629. Application year: 2019. Location: Pleasanton, CA, US. CPC sections: B C G. IPC sections: B C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 3. Inventors: Rajiv Bharadwaj; Anthony Makarewicz; Bill Kengli Lin.",https://patents.google.com/patent/US10583440,2020,10X Genomics
99,USPTO,"Patent 10584092. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 16310210. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C Y. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 9. Inventors: Yousuke Shinkai; Hongyu Liu; Hidefumi Harada; Yoshinori Isahaya; Keiichi Tomishige; Yoshinao NAKAGAWA; Masazumi Tamura; Kimihito Suzuki; Yasuki Namiki.",https://patents.google.com/patent/US10584092,2020,MITSUBISHI GAS CHEMICAL CO INC
100,USPTO,"Patent 10584198. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2020. Application number: 15321577. Application year: 2015. Location: Chiyoda, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 2. Inventors: Takeo Hayashi; Hideyuki Sato.",https://patents.google.com/patent/US10584198,2020,MITSUBISHI GAS CHEMICAL CO INC
101,USPTO,"Patent 10584381. Assignee: 10X GENOMICS, INC.. Grant year: 2020. Application number: 16231142. Application year: 2018. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 8. Inventors: Benjamin Hindson; Christopher Hindson; Michael Schnall-Levin; Kevin Ness; Mirna Jarosz; Serge Saxonov; Paul Hardenbol; Rajiv Bharadwaj.",https://patents.google.com/patent/US10584381,2020,10X Genomics
102,USPTO,"Patent 10588950. Assignee: PFIZER INC.. Grant year: 2020. Application number: 15873416. Application year: 2018. Location: New York, NY, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Debra Pittman; Rodney M. Camire; Joachim Fruebis.",https://patents.google.com/patent/US10588950,2020,Pfizer
103,USPTO,"Patent 10588976. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 16142831. Application year: 2018. Location: Basel, nan, CH. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Claudia Mueller; Matthias Willmann.",https://patents.google.com/patent/US10588976,2020,Novartis
104,USPTO,"Patent 10588980. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 14738272. Application year: 2015. Location: Basel, nan, CH. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Alexandra Marshall BRUCE; Aimee Richardson USERA; Frederic Zecri; Jun Yuan; Changgang LOU; Aaron KANTER.",https://patents.google.com/patent/US10588980,2020,Novartis
105,USPTO,"Patent 10590079. Assignee: NOVARTIS AG. Grant year: 2020. Application number: 16081543. Application year: 2017. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Lei Du-Cuny; Feng He; Qitao Xiao; Guoliang Xun; Qiangang Zheng.",https://patents.google.com/patent/US10590079,2020,Novartis
106,USPTO,"Patent 10590087. Assignee: PFIZER INC.. Grant year: 2020. Application number: 16537394. Application year: 2019. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Elaine Greer; Stephen Anderson; Mark Maloney; Shu Yu; Ekaterina Albert; Emily Rigsbee.",https://patents.google.com/patent/US10590087,2020,Pfizer
107,USPTO,"Patent 10590115. Assignee: PFIZER INC.. Grant year: 2020. Application number: 16265012. Application year: 2019. Location: New York, NY, US. CPC sections: C A Y. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 10. Inventors: Simon Paul Planken; Hengmiao Cheng; Michael Raymond Collins; Jillian Elyse SPANGLER; Alexei Brooun; Andreas Maderna; Cynthia Louise Palmer; Maria Angelica Linton; Asako Nagata; Ping Chen.",https://patents.google.com/patent/US10590115,2020,Pfizer
108,USPTO,"Patent 10590128. Assignee: PFIZER INC.. Grant year: 2020. Application number: 16069585. Application year: 2017. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 10. Inventors: Thomas Allen Chappie; Jaclyn Louise Henderson; Joseph Michael Young; Travis T. Wager; Bethany Lyn Kormos; Nandini Chaturbhai Patel; Simone Sciabola; Jamison Bryce Tuttle; Patrick Robert Verhoest; Joseph Walter Tucker.",https://patents.google.com/patent/US10590128,2020,Pfizer
