source_id,source_type,source_url,date,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence,entity_a,entity_b
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,CO_OCCURS_WITH,"​ As previously disclosed in the Definitive Proxy Statement for the Company’s 2025 Annual Meeting of Stockholders, as filed with the SEC on Schedule 14A on April 14, 2025 , Dr.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Schedule 14A,the Definitive Proxy Statement
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,ANP will retain ownership of all confidential information ANP shares with Letop during the term of this Supply Agreement.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ANP,Letop
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"Accordingly, the members of the Audit Committee of the Board of Directors of the Company evaluated and approved the Transaction and entry into the Agreement following their review of applicable considerations.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Transaction,the Audit Committee of the Board of Directors
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"Each of ANP and Letop have made customary representations, warranties and covenants in the Supply Agreement.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ANP,Letop
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Supply Agreement, Letop will manufacture and deliver chemical intermediates (“Intermediates”) for ANP according to the requirements of the purchase orders confirmed by Letop (collectively, the “Transaction”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ANP,Letop
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"and Nanjing Letop Biotechnology Co., Ltd., dated March 3, 2026 ​ ​ 10.2* First Amendment to the Contract Research Agreement by and between Amphastar Pharmaceuticals, Inc.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Amphastar Pharmaceuticals,"Nanjing Letop Biotechnology Co., Ltd."
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"​ As previously disclosed in the Definitive Proxy Statement for the Company’s 2025 Annual Meeting of Stockholders, as filed with the SEC on Schedule 14A on April 14, 2025, Dr.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Schedule 14A,the Definitive Proxy Statement
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"​ Pursuant to the Contract Research Amendment, the Company will use the Research Cell Banks (the “RCBs”) that Hanxin develops to make Master Cell Banks for product candidates AMP-105, instead of AMP-107 as originally contemplated in the Contract Research Agreement.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,the Contract Research Amendment,the Research Cell Banks
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"​ Pursuant to the Contract Research Amendment, the Company will use the Research Cell Banks (the “RCBs”) that Hanxin develops to make Master Cell Banks for product candidates AMP-105, instead of AMP-107 as originally contemplated in the Contract Research Agreement.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,the Contract Research Agreement,the Contract Research Amendment
2243,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000013/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"​ Pursuant to the Contract Research Amendment, the Company will use the Research Cell Banks (the “RCBs”) that Hanxin develops to make Master Cell Banks for product candidates AMP-105, instead of AMP-107 as originally contemplated in the Contract Research Agreement.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,the Contract Research Agreement,the Research Cell Banks
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Corporate Administration Center,the Liawatidewi Employment Agreement
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Corporate Administration Center,the Company’s Senior Executive
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Corporate Administration Center,Production Center
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,the Company’s Senior Executive,the Liawatidewi Employment Agreement
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Production Center,the Liawatidewi Employment Agreement
2244,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000015/amph-20260303x8k.htm,Mar-26,CO_OCCURS_WITH,"(“Amphastar” or, the “Company”), entered into executive employment agreements with each of Jacob Liawatidewi, the Company’s Executive Vice President of Corporate Administration Center, Secretary and a member of the board of directors (the “Liawatidewi Employment Agreement”) and Rong Zhou, the Company’s Senior Executive Vice President of Production Center (the “Zhou Employment Agreement” and together with the Liawatidewi Employment Agreement, the “Employment Agreements”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Production Center,the Company’s Senior Executive
2246,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718425000058/amph-20251021x8k.htm,Oct-25,CO_OCCURS_WITH,"​ As previously disclosed in the Definitive Proxy Statement for the Company’s 2025 Annual Meeting of Stockholders, as filed with the SEC on Schedule 14A on April 14, 2025 , Dr.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Schedule 14A,the Definitive Proxy Statement
2253,PUBMED,https://pubmed.ncbi.nlm.nih.gov/35006000/,Aug-22,CO_OCCURS_WITH,"There were significant differences in ASCVD risk assessment and awareness of the association of APOs with adverse outcomes between cardiologists and OBGyns, and between female and male cardiologists.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ASCVD,OBGyns
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"A total of 44 patients (58%) achieved bone marrow (BM) MRD negativity, and a further 14 (18%) achieved a reduction of ≥4 log10 from baseline as their best response, with no difference between HMAs and LDAC.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,LDAC,MRD
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"Assessment of measurable residual disease (MRD) by quantitative reverse transcription polymerase chain reaction is strongly prognostic in patients with NPM1-mutated acute myeloid leukemia (AML) treated with intensive chemotherapy; however, there are no data regarding its utility in venetoclax-based nonintensive therapy, despite high efficacy in this genotype.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,MRD,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"Assessment of measurable residual disease (MRD) by quantitative reverse transcription polymerase chain reaction is strongly prognostic in patients with NPM1-mutated acute myeloid leukemia (AML) treated with intensive chemotherapy; however, there are no data regarding its utility in venetoclax-based nonintensive therapy, despite high efficacy in this genotype.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,MRD
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"Assessment of measurable residual disease (MRD) by quantitative reverse transcription polymerase chain reaction is strongly prognostic in patients with NPM1-mutated acute myeloid leukemia (AML) treated with intensive chemotherapy; however, there are no data regarding its utility in venetoclax-based nonintensive therapy, despite high efficacy in this genotype.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"In patients with NPM1-mutated AML attaining remission with venetoclax combination therapies, NPM1 MRD provides valuable prognostic information.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"In patients with NPM1-mutated AML attaining remission with venetoclax combination therapies, NPM1 MRD provides valuable prognostic information.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,NPM1,NPM1 MRD
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,"In patients with NPM1-mutated AML attaining remission with venetoclax combination therapies, NPM1 MRD provides valuable prognostic information.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,NPM1 MRD
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,Molecular MRD is strongly prognostic in patients with NPM1-mutated AML receiving venetoclax-based nonintensive therapy.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,AML,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,We analyzed the prognostic impact of NPM1 MRD in an international real-world cohort of 76 previously untreated patients with NPM1-mutated AML who achieved complete remission (CR)/CR with incomplete hematological recovery following treatment with venetoclax and hypomethylating agents (HMAs) or low-dose cytarabine (LDAC).,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,We analyzed the prognostic impact of NPM1 MRD in an international real-world cohort of 76 previously untreated patients with NPM1-mutated AML who achieved complete remission (CR)/CR with incomplete hematological recovery following treatment with venetoclax and hypomethylating agents (HMAs) or low-dose cytarabine (LDAC).,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,LDAC,NPM1
2256,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37647641/,Jan-24,CO_OCCURS_WITH,We analyzed the prognostic impact of NPM1 MRD in an international real-world cohort of 76 previously untreated patients with NPM1-mutated AML who achieved complete remission (CR)/CR with incomplete hematological recovery following treatment with venetoclax and hypomethylating agents (HMAs) or low-dose cytarabine (LDAC).,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,AML,LDAC
2268,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39419054/,Oct-24,CO_OCCURS_WITH,"Adults (aged ≥18 years) with locally advanced cervical cancer (FIGO 2008 stage IB1 disease with nodal involvement, or stage IB2, IIA, IIB, IIIB, or IVA disease) were randomly assigned (1:1), by minimisation, using a central electronic system, to standard cisplatin-based chemoradiotherapy (once-a-week intravenous cisplatin 40 mg/m2 for 5 weeks with 45·0-50·4 Gy external beam radiotherapy delivered in 20-28 fractions plus brachytherapy to achieve a minimum total 2 Gy equivalent dose of 78-86 Gy) alone or induction chemotherapy (once-a-week intravenous carboplatin area under the receiver operator curve 2 and paclitaxel 80 mg/m2 for 6 weeks) followed by standard cisplatin-based chemoradiotherapy.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,IIA,IIB
2268,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39419054/,Oct-24,CO_OCCURS_WITH,"Adults (aged ≥18 years) with locally advanced cervical cancer (FIGO 2008 stage IB1 disease with nodal involvement, or stage IB2, IIA, IIB, IIIB, or IVA disease) were randomly assigned (1:1), by minimisation, using a central electronic system, to standard cisplatin-based chemoradiotherapy (once-a-week intravenous cisplatin 40 mg/m2 for 5 weeks with 45·0-50·4 Gy external beam radiotherapy delivered in 20-28 fractions plus brachytherapy to achieve a minimum total 2 Gy equivalent dose of 78-86 Gy) alone or induction chemotherapy (once-a-week intravenous carboplatin area under the receiver operator curve 2 and paclitaxel 80 mg/m2 for 6 weeks) followed by standard cisplatin-based chemoradiotherapy.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,IIA,IIIB
2268,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39419054/,Oct-24,CO_OCCURS_WITH,"Adults (aged ≥18 years) with locally advanced cervical cancer (FIGO 2008 stage IB1 disease with nodal involvement, or stage IB2, IIA, IIB, IIIB, or IVA disease) were randomly assigned (1:1), by minimisation, using a central electronic system, to standard cisplatin-based chemoradiotherapy (once-a-week intravenous cisplatin 40 mg/m2 for 5 weeks with 45·0-50·4 Gy external beam radiotherapy delivered in 20-28 fractions plus brachytherapy to achieve a minimum total 2 Gy equivalent dose of 78-86 Gy) alone or induction chemotherapy (once-a-week intravenous carboplatin area under the receiver operator curve 2 and paclitaxel 80 mg/m2 for 6 weeks) followed by standard cisplatin-based chemoradiotherapy.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,IIB,IIIB
